Date,Stock_Name,Open_Price,High_Price,Low_Price,Close_Price,Volume,Daily_Return
2025-12-29,RELIANCE.NS,1547.7439417510202,1550.9291658570105,1536.495898892566,1538.4866943359375,5972105,-0.8722386443924313
2025-12-30,RELIANCE.NS,1539.8801935176687,1546.449793829553,1530.7225835687998,1532.71337890625,8815884,-0.37525936694431383
2025-12-31,RELIANCE.NS,1533.9078900841737,1569.7422080874378,1533.9078900841737,1563.172607421875,5771830,1.9872749161595316
2026-01-01,RELIANCE.NS,1566.457230908256,1585.1707553042595,1563.8692213237453,1568.3485107421875,6408128,0.33111527772029525
2026-01-02,RELIANCE.NS,1572.7283614795997,1587.2611435561273,1570.9365970213464,1584.9718017578125,6602230,1.0599232824698213
2026-01-05,RELIANCE.NS,1585.6684856930358,1604.3820104615531,1568.049995566515,1570.8370361328125,8704973,-0.8917991859113128
2026-01-06,RELIANCE.NS,1561.77894010158,1561.77894010158,1489.4135782872731,1500.6614990234375,27417125,-4.467397667305939
2026-01-07,RELIANCE.NS,1503.0504545946628,1513.004431115157,1491.1056827700695,1497.277099609375,11199340,-0.22552717026890212
2026-01-08,RELIANCE.NS,1493.0965028672745,1496.9785780764303,1462.040144211037,1463.831787109375,16518684,-2.2337423385908717
2026-01-09,RELIANCE.NS,1458.2576091430024,1473.0890589574892,1458.2576091430024,1468.51025390625,8335311,0.3196041265173921
2026-01-12,RELIANCE.NS,1468.5102348906719,1478.4642116159973,1444.322022844729,1476.373779296875,8883745,0.5354763693142806
2026-01-13,RELIANCE.NS,1478.165525590484,1478.9618923221497,1438.050951275772,1446.11376953125,13499760,-2.0496171220296455
2026-01-14,RELIANCE.NS,1437.3542473990606,1460.2483939989072,1433.5716876182923,1452.086181640625,8321764,0.4129973889475558
2026-01-15,RELIANCE.NS,1452.086181640625,1452.086181640625,1452.086181640625,1452.086181640625,0,0.0
2026-01-16,RELIANCE.NS,1452.0861898343726,1473.1885721290346,1448.4031454989463,1451.1903076171875,17167161,-0.06169565104086061
2026-01-19,RELIANCE.NS,1443.9238298491432,1443.9238298491432,1396.8415931572963,1407.0941162109375,20392765,-3.038622238226951
2026-01-20,RELIANCE.NS,1404.207443054835,1409.4830993039366,1383.6027599099377,1387.5843505859375,13189498,-1.3865288327362557
2026-01-21,RELIANCE.NS,1383.105138772638,1406.3974698374059,1366.681076311502,1398.1356201171875,17352720,0.7604056306050433
2026-01-22,RELIANCE.NS,1403.610286379211,1412.9670491536458,1388.5798052619484,1396.0452880859375,15721693,-0.14950853130218933
2026-01-23,RELIANCE.NS,1395.348519642108,1400.5245389866304,1374.6441992470054,1379.720703125,9837802,-1.1693449417618407
2026-01-27,RELIANCE.NS,1373.6487855396595,1385.195374217857,1361.7040134914885,1374.146484375,26302396,-0.404010662257559
2026-01-28,RELIANCE.NS,1378.6257466723232,1403.4111724845945,1378.526231208921,1390.2718505859375,11121657,1.1734823320726173
2026-01-29,RELIANCE.NS,1396.4434009824272,1396.4434009824272,1377.6303609139109,1384.59814453125,20846683,-0.40810047706111297
2026-01-30,RELIANCE.NS,1376.236766748553,1391.5659148620384,1372.1556606847782,1388.9779052734375,11239835,0.31631999215702145
2026-02-02,RELIANCE.NS,1333.8329085367304,1386.4894707948447,1329.35361891851,1384.0009765625,15711165,-0.3583159020774884
2026-02-03,RELIANCE.NS,1467.1166446366906,1482.6448239290096,1423.6176937150067,1430.4859619140625,25456171,3.3587393461975035
2026-02-04,RELIANCE.NS,1437.3543194605445,1457.2622740237098,1433.6713964697635,1450.095458984375,8333387,1.3708276482541581
2026-02-05,RELIANCE.NS,1450.2944646433757,1454.7737543419996,1432.8750047042822,1436.757080078125,11763658,-0.9198276446980902
2026-02-06,RELIANCE.NS,1434.865799564727,1446.113842295832,1426.9026178813986,1444.123046875,8277304,0.5126800416723531
2026-02-09,RELIANCE.NS,1451.2898835062008,1459.153549837875,1446.3128948796364,1454.873291015625,5775864,0.7444133077086468
2026-02-10,RELIANCE.NS,1464.2299462371711,1464.2299462371711,1445.5164217743147,1451.7874755859375,10259630,-0.2121020056346845
2026-02-11,RELIANCE.NS,1452.882456999606,1463.234617369774,1446.91007080626,1461.9405517578125,7106877,0.699350031779078
2026-02-12,RELIANCE.NS,1463.2345557130195,1466.2207486838624,1438.8473131178025,1442.231689453125,11135399,-1.348130215075427
2026-02-13,RELIANCE.NS,1438.8473526451965,1444.0233720001163,1409.7817888672503,1413.0665283203125,10755693,-2.022224400288386
2026-02-16,RELIANCE.NS,1413.564201587246,1432.9744560797708,1402.8139796964888,1430.4859619140625,5896514,1.2327398069824858
2026-02-17,RELIANCE.NS,1424.5136248062843,1425.2104761017015,1412.0711535507119,1416.450927734375,10731630,-0.9811374982602317
2026-02-18,RELIANCE.NS,1420.4325123887006,1435.4629932986807,1412.6683617554224,1434.666748046875,5521096,1.2860184532927255
2026-02-19,RELIANCE.NS,1436.3588845536149,1436.3588845536149,1393.5567833507007,1403.0130615234375,11884664,-2.2063441957186347
2026-02-20,RELIANCE.NS,1403.013091941889,1420.8307355027325,1399.6287153786739,1412.8675537109375,8177670,0.7023806447532088
2026-02-23,RELIANCE.NS,1418.4416634695872,1428.2961245911818,1411.772547760535,1421.4278564453125,7758856,0.6058814721798367
2026-02-24,RELIANCE.NS,1418.7403513100855,1426.7035326906043,1408.4877066792656,1422.2242431640625,12529409,0.05602723452611258
2026-02-25,RELIANCE.NS,1428.395737725409,1433.8704252219175,1387.0867320699354,1392.063720703125,10728792,-2.120658722132207
2026-02-26,RELIANCE.NS,1392.0637118415314,1406.397463315574,1385.4941111892442,1400.3255615234375,16683858,0.593495879350936
2026-02-27,RELIANCE.NS,1391.5659695052796,1403.9089251530934,1381.711508080472,1387.48486328125,12031440,-0.9169794935556141
2026-03-02,RELIANCE.NS,1369.1694587628867,1372.2551671563263,1335.3259388807069,1351.75,23728722,-2.5755137390645833
2026-03-04,RELIANCE.NS,1323.8789706886037,1346.5740873609554,1300.9848230751916,1338.8099365234375,32495007,-0.9572822989874274
2026-03-05,RELIANCE.NS,1346.8726294272453,1392.5614090361375,1346.8726294272453,1383.005615234375,25957532,3.301116723536035
2026-03-06,RELIANCE.NS,1390.0728674061675,1417.7449716586152,1383.9014503612218,1398.334716796875,19311971,1.1083904066363504
2026-03-09,RELIANCE.NS,1368.6718029922313,1422.8214608086796,1363.6948146177142,1417.4462890625,24870822,1.3667380231682458
2026-03-10,RELIANCE.NS,1424.015880450879,1424.9117626543534,1394.1539503917586,1402.3162841796875,18071259,-1.0674129241834973
2026-03-11,RELIANCE.NS,1418.34212900751,1427.4002232775151,1377.2321576556008,1383.8017578125,21848087,-1.320281777802923
2026-03-12,RELIANCE.NS,1383.6027762448114,1404.4066120742223,1374.7437125844203,1385.7926025390625,20939959,0.14386776973818183
2026-03-13,RELIANCE.NS,1378.8248707870416,1394.3531723993444,1372.0562392077015,1374.3455810546875,17265090,-0.8260270305528894
2026-03-16,RELIANCE.NS,1373.6488401657623,1390.8692691567512,1357.224777946389,1388.6793212890625,22837802,1.0429502180503425
2026-03-17,RELIANCE.NS,1392.5613056143347,1399.429573667814,1381.8109624429321,1391.167724609375,19007744,0.17919207711702967
2026-03-18,RELIANCE.NS,1390.7696473738063,1406.3974645008152,1390.7696473738063,1401.6195068359375,9559327,0.7512956232144763
2026-03-19,RELIANCE.NS,1381.6119817895922,1409.1844489610974,1369.7667250791762,1378.4267578125,16498373,-1.6547107763784985
2026-03-20,RELIANCE.NS,1391.5659566755692,1423.4186824363833,1389.6746767818195,1407.8905029296875,22994918,2.13749079885428
2026-03-23,RELIANCE.NS,1393.5567722314413,1409.0849519631759,1384.598192981382,1401.3209228515625,18979554,-0.4666257826481779
2026-03-24,RELIANCE.NS,1413.4647025895886,1415.8536813182018,1400.1263494042955,1405.302490234375,18620893,0.28412958929566745
2026-03-25,RELIANCE.NS,1413.464703831985,1423.9163794589117,1401.9181150601291,1406.596435546875,19041331,0.09207592824262978
2026-03-27,RELIANCE.NS,1394.552193095842,1398.235116023098,1338.809921280448,1341.8956298828125,23266517,-4.599812997457741
2026-03-30,RELIANCE.NS,1328.855902170806,1358.7178325566667,1327.960019957529,1337.7149658203125,24393861,-0.3115491227037581
2026-04-01,RELIANCE.NS,1377.8294025098971,1378.028554948465,1356.6275051009459,1362.8984375,14404619,1.882573816032962
2026-04-02,RELIANCE.NS,1350.7546307176451,1351.9490593116357,1321.8880984473344,1344.2845458984375,21280051,-1.3657577915861752
2026-04-06,RELIANCE.NS,1352.7454554606609,1352.7454554606609,1284.0630151171836,1298.6953125,29274881,-3.3913380569266627
2026-04-07,RELIANCE.NS,1289.040031502862,1302.2788696189978,1285.058440671965,1298.5958251953125,28388922,-0.007660557771316245
2026-04-08,RELIANCE.NS,1342.7914745147666,1344.3840865060406,1320.0963587364665,1341.5970458984375,21817543,3.3113629251547483
2026-04-09,RELIANCE.NS,1339.8052690319548,1343.7868597274437,1320.195983460075,1323.87890625,20725390,-1.3206752133664734
2026-04-10,RELIANCE.NS,1330.8467605257397,1346.0763943468285,1325.3720730291864,1343.9859619140625,19364461,1.518798703502089
2026-04-13,RELIANCE.NS,1315.1193869938081,1321.4899565481755,1303.970981405046,1309.0474853515625,28753269,-2.599616182950437
2026-04-15,RELIANCE.NS,1330.8467629297493,1340.8007402141902,1328.059600686701,1337.9140625,15313779,2.205158901526394
2026-04-16,RELIANCE.NS,1345.7777093601655,1347.5694738488123,1323.8789596516422,1337.1177978515625,30211012,-0.059515380752450664
2026-04-17,RELIANCE.NS,1333.832952366644,1362.1022720767137,1333.832952366644,1358.7178955078125,13869105,1.6154221932395352
2026-04-20,RELIANCE.NS,1356.9261198573818,1366.6810660920328,1346.5740808024586,1357.0257568359375,13614733,-0.12453936740434157
2026-04-21,RELIANCE.NS,1352.7454957201878,1363.4958396538184,1343.8864317482064,1347.07177734375,27293629,-0.733514411354752
2026-04-22,RELIANCE.NS,1344.085556855853,1359.7132520720183,1342.8910067161314,1355.8311767578125,9525953,0.6502548387833373
2026-04-23,RELIANCE.NS,1339.8052948565,1349.261572940554,1334.529638479888,1337.21728515625,16385079,-1.3728767947403075
2026-04-24,RELIANCE.NS,1333.8328899956957,1339.7057606040942,1318.9019248091768,1321.6890869140625,11744802,-1.1612322406057696
2026-04-27,RELIANCE.NS,1306.9571155871217,1365.2873936261717,1304.9663202853897,1359.51416015625,24673098,2.861873765675349
2026-04-28,RELIANCE.NS,1351.7500009887617,1388.7787447541255,1350.75460334444,1382.5078125,41027699,1.6913139279922884
2026-04-29,RELIANCE.NS,1385.5935377241706,1427.2012083655534,1384.896807968084,1418.83984375,30542143,2.6279801764230504
2026-04-30,RELIANCE.NS,1402.5153692729207,1430.386505071105,1386.6885214286783,1424.215087890625,30957881,0.3788478427852793
2026-05-01,RELIANCE.NS,1424.215087890625,1424.215087890625,1424.215087890625,1424.215087890625,0,0.0
2026-05-04,RELIANCE.NS,1426.8030702776819,1460.6465916696056,1426.8030702776819,1456.3663330078125,24035700,2.2574711776720546
2026-05-05,RELIANCE.NS,1453.280606341501,1466.6189594959255,1443.3266295857375,1456.864013671875,23543341,0.03417276634201105
2026-05-06,RELIANCE.NS,1456.2668061036345,1466.519450812893,1420.9301884572374,1431.2823486328125,14221786,-1.7559404857963812
2026-05-07,RELIANCE.NS,1432.1782190445704,1442.828925531327,1423.717338832762,1429.590087890625,19816903,-0.11823388612344221
2026-05-08,RELIANCE.NS,1419.4371163507371,1436.1598462687914,1410.9762359236815,1428.5947265625,8663105,-0.06962564559982454
2026-05-11,RELIANCE.NS,1413.4647305422184,1421.427912122738,1375.6396180347506,1381.81103515625,15261787,-3.27480499097329
2026-05-12,RELIANCE.NS,1385.593546668805,1387.0866431630602,1354.0394893602804,1357.722412109375,24357500,-1.7432646312707356
2026-05-13,RELIANCE.NS,1355.1343963286624,1366.0837705701026,1346.1758174038478,1352.54638671875,13797989,-0.381228544543466
2026-05-14,RELIANCE.NS,1358.9168476375535,1371.6579863902991,1352.148216400817,1355.5325927734375,17303059,0.22078400297471656
2026-05-15,RELIANCE.NS,1350.5556491178086,1358.5188307246153,1323.082575367519,1330.24951171875,19976192,-1.8651769193507861
2026-05-18,RELIANCE.NS,1327.860551095503,1335.8237328112184,1312.6309174607939,1329.7518310546875,13022473,-0.03741258009706261
2026-05-19,RELIANCE.NS,1332.5387892026445,1337.8144453658963,1312.3322897558653,1316.6124267578125,21665501,-0.9881095096107906
2026-05-20,RELIANCE.NS,1312.6308349443716,1356.6274840630256,1306.558933569541,1353.442138671875,13248515,2.7973085446836077
2026-05-21,RELIANCE.NS,1360.9076465750106,1364.590690861155,1339.0088978228712,1343.388671875,17150630,-0.7428072844503308
2026-05-22,RELIANCE.NS,1343.7868238683554,1361.106767233248,1342.8909416840763,1348.26611328125,7105813,0.36307001155833074
2026-05-25,RELIANCE.NS,1360.5095872329855,1364.7897243191815,1350.7546414401118,1360.7086181640625,6750071,0.9228523034322533
2026-05-26,RELIANCE.NS,1353.8404218493883,1362.2017870434288,1346.1759079681497,1350.0579833984375,13769747,-0.782727074955647
2026-05-27,RELIANCE.NS,1346.7730400596713,1354.736221375619,1342.393266034199,1344.2845458984375,13215138,-0.4276436694568342
2026-05-28,RELIANCE.NS,1344.2845458984375,1344.2845458984375,1344.2845458984375,1344.2845458984375,0,0.0
2026-05-29,RELIANCE.NS,1357.7224546740495,1362.6994431442622,1310.9387630540493,1315.119384765625,42634247,-2.1695675384946322
2026-06-01,RELIANCE.NS,1326.3673976551404,1329.353590670499,1312.4318302501333,1313.9249267578125,10700603,-0.09082506285353897
2026-06-02,RELIANCE.NS,1301.6815361898255,1321.689127358814,1294.3156903458798,1308.5498046875,23302785,-0.4090889791988239
2026-06-03,RELIANCE.NS,1308.9480145168118,1317.906594083847,1295.0124463014238,1307.15625,20012293,-0.1064961136754583
2026-06-04,RELIANCE.NS,1295.0124259474096,1305.1654340270677,1287.1487597049047,1297.699951171875,23474327,-0.7234252850892964
2026-06-05,RELIANCE.NS,1304.5,1306.0,1288.0,1291.0,17785223,-0.5162943225685335
2026-06-08,RELIANCE.NS,1277.0,1282.5999755859375,1259.199951171875,1263.300048828125,16494759,-2.1456197654434517
2026-06-09,RELIANCE.NS,1269.0,1274.199951171875,1257.5,1269.199951171875,23620214,0.46702304406802675
2026-06-10,RELIANCE.NS,1275.0,1300.5,1254.4000244140625,1258.800048828125,21012796,-0.819406141179535
2026-06-11,RELIANCE.NS,1258.0,1276.0,1253.199951171875,1263.0,13117486,0.3336472043979466
2026-06-12,RELIANCE.NS,1277.0,1281.4000244140625,1265.300048828125,1270.0,3203132,0.5542359461599311
2025-06-12,TCS.NS,3340.4572389790806,3343.1512807546196,3293.6010193282204,3304.1845703125,4060134,
2025-06-13,TCS.NS,3264.7368639985107,3319.8675914563746,3264.7368639985107,3315.249267578125,2178493,0.3348692250741525
2025-06-16,TCS.NS,3309.7650089781714,3376.152737355931,3296.487416323079,3363.93359375,1934088,1.4684967024346962
2025-06-17,TCS.NS,3377.115204884563,3386.7366157246897,3356.044409103775,3382.214599609375,2111940,0.5434413418071049
2025-06-18,TCS.NS,3385.8705329382847,3404.0549041256045,3312.747815947458,3320.7333984375,2696327,-1.8177794270941794
2025-06-19,TCS.NS,3319.3867621020736,3320.348903192538,3283.7875417548917,3294.37109375,2672768,-0.793869953544124
2025-06-20,TCS.NS,3295.332824141505,3315.826473793808,3281.7665424976394,3305.627685546875,2351248,0.34169167578694815
2025-06-23,TCS.NS,3285.71154983106,3295.332959933054,3242.4152043720856,3265.121826171875,3123421,-1.2253606040421028
2025-06-24,TCS.NS,3304.5697916881572,3311.7858496666604,3253.9610777731646,3262.04296875,3403048,-0.0942953306426797
2025-06-25,TCS.NS,3278.3030139670477,3319.3863869066126,3271.2793378210094,3314.38330078125,1757699,1.6045261369229236
2025-06-26,TCS.NS,3314.3832490719788,3320.7332385135887,3286.000090554292,3311.496826171875,2879106,-0.08708934204123553
2025-06-27,TCS.NS,3324.1971522580116,3335.1654656898822,3301.105768277059,3310.823486328125,1778433,-0.020333398432648142
2025-06-30,TCS.NS,3309.6687189307536,3333.7222438362,3300.143617027278,3330.93212890625,1468351,0.6073607566565498
2025-07-01,TCS.NS,3324.1971950415045,3353.0614253891877,3284.268343060543,3299.85498046875,2375183,-0.932986540548475
2025-07-02,TCS.NS,3355.1779803217332,3357.7757139896216,3290.5221534097136,3293.697265625,3090585,-0.18660561994985336
2025-07-03,TCS.NS,3300.1437879715377,3305.243182495177,3268.9705120384147,3272.04931640625,2531870,-0.6572537629575437
2025-07-04,TCS.NS,3278.9765232213795,3297.257202194738,3261.7542933055606,3290.329833984375,1109320,0.558687104331379
2025-07-07,TCS.NS,3288.8866014623586,3296.3913481829886,3279.361264698508,3282.536376953125,1639174,-0.23685944645289725
2025-07-08,TCS.NS,3276.090106685197,3295.3329266950955,3264.929177120374,3277.24462890625,2325242,-0.16120912121579956
2025-07-09,TCS.NS,3280.9006731219124,3284.749236961352,3239.528611847941,3255.692626953125,2034938,-0.6576256701446681
2025-07-10,TCS.NS,3252.036411459103,3270.317089511684,3228.945028655843,3253.960693359375,3035012,-0.053197085603584604
2025-07-11,TCS.NS,3174.968778671878,3208.740019462478,3137.6378982976325,3142.352294921875,7635550,-3.42992460435273
2025-07-14,TCS.NS,3142.352401281831,3148.1252470894524,3078.8510973979974,3100.691650390625,3924009,-1.3257789267796194
2025-07-15,TCS.NS,3084.6237277539685,3136.0019578941046,3084.6237277539685,3129.1708984375,2590889,0.9184804959011972
2025-07-16,TCS.NS,3115.366054388286,3132.6467324603605,3109.1875484963994,3121.255126953125,2540733,-0.252967055533071
2025-07-17,TCS.NS,3112.5660896618524,3129.846765619747,3093.257966493316,3098.181396484375,2947640,-0.7392452564835339
2025-07-18,TCS.NS,3113.434923384125,3117.103513998714,3076.749488627971,3079.549072265625,3432645,-0.6013955231895962
2025-07-21,TCS.NS,3079.645764950135,3086.982946316993,3042.960329505588,3048.94580078125,3844346,-0.9937582018090807
2025-07-22,TCS.NS,3050.29736328125,3070.088189339792,3045.4703325352643,3050.29736328125,3198036,0.04432884637219914
2025-07-23,TCS.NS,3050.297382705153,3071.92238630693,3048.3665703944635,3069.122802734375,1922875,0.6171673516077947
2025-07-24,TCS.NS,3055.6071726498794,3063.909524321329,3031.37538342797,3039.0986328125,2934778,-0.9782655127101969
2025-07-25,TCS.NS,3031.375459671135,3047.6907301283586,3017.47370470728,3027.32080078125,2568917,-0.3875435928300308
2025-07-28,TCS.NS,3002.413314143324,3010.1365638260077,2963.700430830921,2972.775390625,3374473,-1.8017717231082253
2025-07-29,TCS.NS,2954.1431191329557,2967.658806606113,2935.993434530025,2950.281494140625,4785312,-0.7566631692159542
2025-07-30,TCS.NS,2954.14286063789,2962.831516110354,2941.7856146047457,2947.96435546875,2880121,-0.07853957923936727
2025-07-31,TCS.NS,2936.47600158721,2953.9499481457733,2910.6997030967705,2931.74560546875,2968371,-0.5501677783149805
2025-08-01,TCS.NS,2925.084324273871,2931.745768865168,2896.218771462912,2899.114990234375,2053847,-1.113009777298113
2025-08-04,TCS.NS,2905.0038424767117,2972.8717086542492,2888.1092342571515,2968.044677734375,2519252,2.377611365267973
2025-08-05,TCS.NS,2968.044724074376,2971.0375775693733,2936.7656575031788,2957.907958984375,1927996,-0.3415285095282883
2025-08-06,TCS.NS,2957.0390447864347,2960.7076353045086,2921.319017147813,2927.401123046875,1487081,-1.0313652879170299
2025-08-07,TCS.NS,2911.665180402855,2946.0337363593026,2906.741514367591,2941.5927734375,2543076,0.4847866689295488
2025-08-08,TCS.NS,2942.654816418027,2953.950022141175,2920.353838284088,2931.359375,2762140,-0.34788630601445547
2025-08-11,TCS.NS,2931.3592490987544,2944.3922326106717,2916.78175710605,2935.607177734375,1884215,0.14490897194667784
2025-08-12,TCS.NS,2935.8001676667204,2989.2835752923374,2922.187846369997,2930.393798828125,3358232,-0.17759116225739557
2025-08-13,TCS.NS,2931.0698605624675,2939.0825434733065,2923.8293140563796,2931.166259765625,2148166,0.02636031163487651
2025-08-14,TCS.NS,2929.0422751905776,2950.1845757137776,2914.6578177545016,2917.7470703125,3342174,-0.4578105867729887
2025-08-18,TCS.NS,2941.1101377304376,2943.5236533530624,2899.501034118434,2907.03125,2945609,-0.3672635103135313
2025-08-19,TCS.NS,2907.0313669979796,2920.3540209100356,2906.9349677861255,2911.8583984375,2650784,0.16605079279763402
2025-08-20,TCS.NS,2906.741166187621,2996.041231481408,2906.741166187621,2991.407470703125,4952358,2.7319004354164678
2025-08-21,TCS.NS,3021.721321975882,3021.721321975882,2976.443866732848,2995.269287109375,3230726,0.12909697004073184
2025-08-22,TCS.NS,2979.2433381745764,2988.607730562596,2944.4887172496624,2948.350341796875,1593791,-1.5664349617719897
2025-08-25,TCS.NS,2980.498635910434,3042.960370488012,2970.6515397185153,3031.954833984375,3448370,2.8356362879367714
2025-08-26,TCS.NS,3020.755818541929,3052.6142212302902,3012.067163263285,3047.980224609375,5522097,0.5285497806687411
2025-08-28,TCS.NS,3036.2026334864163,3037.6507428505593,2979.7263682848406,2986.67724609375,3116051,-2.011265625041303
2025-08-29,TCS.NS,2986.001444170926,3007.2403810515466,2970.747978726777,2977.988525390625,2271789,-0.29091595733984343
2025-09-01,TCS.NS,2983.105066117822,3022.7833539936464,2983.105066117822,3004.92333984375,1246862,0.9044633390449919
2025-09-02,TCS.NS,3013.1295666219185,3045.856744495596,2995.752253975034,3003.861572265625,2185229,-0.03533426507247306
2025-09-03,TCS.NS,3021.6247697126682,3033.2096441073413,2981.1743442292172,2990.345703125,1799774,-0.44994980013113306
2025-09-04,TCS.NS,3008.205703050011,3010.136515439645,2983.877514079595,2988.60791015625,1481391,-0.058113447115293315
2025-09-05,TCS.NS,2989.959772231462,2996.041643012066,2923.8294445249576,2942.847900390625,2802055,-1.5311479839867137
2025-09-08,TCS.NS,2944.4888711015133,2958.8733290135365,2911.6650607351357,2914.561279296875,2626187,-0.9611988811924488
2025-09-09,TCS.NS,2927.208085964641,2954.1428233110028,2925.9530108288373,2943.909423828125,2489301,1.0069489614001226
2025-09-10,TCS.NS,2950.667462651561,3014.6739418754814,2947.7712440051832,3002.413330078125,2079428,1.9872862179952655
2025-09-11,TCS.NS,3030.4101295308183,3030.4101295308183,3002.5099840051885,3016.1220703125,2263446,0.4565907064507435
2025-09-12,TCS.NS,3035.23730697003,3039.7746692912174,3013.032962803265,3025.00390625,1447167,0.2944786626815743
2025-09-15,TCS.NS,3025.583130595429,3025.583130595429,2988.8976937854013,3004.24755859375,1732539,-0.6861593670462685
2025-09-16,TCS.NS,3019.79077434497,3041.029712016194,3001.5446903508278,3036.87841796875,2573429,1.0861574733300072
2025-09-17,TCS.NS,3042.960518364833,3072.3087742640014,3033.692524030945,3063.041015625,2418271,0.8614963806733211
2025-09-18,TCS.NS,3074.8188270106057,3092.1961390627853,3052.035145819797,3066.805908203125,2633138,0.12291355417441974
2025-09-19,TCS.NS,3060.337557621526,3070.474322402291,3035.2369972120114,3059.565185546875,4901694,-0.2360998013236637
2025-09-22,TCS.NS,2987.93214013821,2999.420379452393,2958.96995461183,2967.465576171875,3634901,-3.0102188967919608
2025-09-23,TCS.NS,2963.79714260431,2974.126942183857,2946.419830367542,2956.4599609375,3177741,-0.37087591926079355
2025-09-24,TCS.NS,2944.4888232106205,2951.2466664114318,2928.0769182943645,2930.393798828125,1625714,-0.8816680237099916
2025-09-25,TCS.NS,2917.4578712528405,2924.795053492919,2848.9140231856827,2855.092529296875,4974361,-2.5696638302115993
2025-09-26,TCS.NS,2839.2595057026215,2852.5821577986485,2791.278866873073,2798.80908203125,3934636,-1.9713353135873968
2025-09-29,TCS.NS,2815.124329879908,2827.964278797825,2793.885394606466,2795.912841796875,3110035,-0.10348116464853341
2025-09-30,TCS.NS,2810.297523025748,2814.448816935253,2785.2935960579534,2788.479248046875,2253458,-0.26587358657512716
2025-10-01,TCS.NS,2790.989341906879,2823.620118812873,2767.433524755383,2813.38671875,1952902,0.8932277592013982
2025-10-03,TCS.NS,2822.8477787064007,2822.8477787064007,2791.086008442819,2801.51220703125,2899519,-0.42207179125469674
2025-10-06,TCS.NS,2801.608774520881,2890.040076154485,2795.4302691582598,2885.019775390625,2112774,2.9808033015093605
2025-10-07,TCS.NS,2891.391568334869,2900.5629272327596,2853.2580234436414,2870.828369140625,3062943,-0.4918997911575351
2025-10-08,TCS.NS,2872.083383638142,2937.7310038355854,2865.325540382523,2922.4775390625,4121889,1.7991033695036185
2025-10-09,TCS.NS,2929.042232573034,2959.9352290932507,2915.5265465954394,2955.783935546875,3211304,1.1396630440848154
2025-10-10,TCS.NS,2944.489063414404,2963.7971884204,2902.879959748528,2923.539794921875,8817365,-1.0908828699291995
2025-10-13,TCS.NS,2922.284768951729,2930.4907222176985,2894.481021335113,2903.169677734375,2866865,-0.6967620971974564
2025-10-14,TCS.NS,2916.492200456414,2922.477671901626,2853.2580928331454,2857.89208984375,3611416,-1.5595915126104365
2025-10-15,TCS.NS,2878.9193527026337,2887.349664986807,2859.539215693528,2877.756591796875,4282226,0.695075297759451
2025-10-16,TCS.NS,2877.8534092983937,2882.7954389661986,2851.8842144350965,2878.628662109375,3251495,0.030303824687116787
2025-10-17,TCS.NS,2877.950145926403,2896.1675207642234,2863.8025522629873,2870.391845703125,4374683,-0.2861368162788369
2025-10-20,TCS.NS,2892.9698128193104,2929.307567962745,2886.186765192536,2921.749267578125,3133039,1.789212924077943
2025-10-21,TCS.NS,2937.1568492749448,2937.8351067763124,2903.1446131495227,2913.512939453125,310644,-0.2818971571721174
2025-10-23,TCS.NS,2960.3157836535247,3001.983076189401,2942.001649703373,2977.95166015625,5564758,2.211719049897898
2025-10-24,TCS.NS,2984.541081052346,2994.231149497321,2963.513679841537,2968.26171875,2684318,-0.3253894794834067
2025-10-27,TCS.NS,2971.4594315335457,2998.300873295387,2965.3546412157716,2989.2890625,1946312,0.7084059878269544
2025-10-28,TCS.NS,2980.6650953225503,2994.424945391891,2945.974602490029,2963.1259765625,3470737,-0.8752277009845044
2025-10-29,TCS.NS,2963.125962015583,2980.665080689528,2951.691870406029,2962.83544921875,2895420,-0.009804758422282678
2025-10-30,TCS.NS,2954.598904451086,2968.843257944529,2938.804045355743,2941.2265625,2241536,-0.7293313141790492
2025-10-31,TCS.NS,2940.9357431934422,2972.3314700068563,2931.342670159881,2963.222900390625,1868085,0.7478627512437663
2025-11-03,TCS.NS,2952.467014430014,2963.2230855965854,2916.7107546258085,2923.300048828125,2194877,-1.3472780450379584
2025-11-04,TCS.NS,2926.01311261092,2935.4124315282234,2883.7643202783443,2897.524169921875,2670720,-0.8817390782921097
2025-11-06,TCS.NS,2897.427367073782,2930.2766034150336,2897.3303717628805,2917.58251953125,2542721,0.6922582326523319
2025-11-07,TCS.NS,2907.989767522932,2910.896788283535,2868.7449872547954,2899.074951171875,1830520,-0.6343460119972333
2025-11-10,TCS.NS,2900.237480105872,2953.4358611387806,2899.2684732632038,2931.439453125,1556656,1.1163734121479862
2025-11-11,TCS.NS,2950.6259510827763,2960.9942773891976,2924.462765309628,2952.56396484375,2806868,0.7206190697962578
2025-11-12,TCS.NS,2965.1608589527805,3039.192885115363,2962.3508338140637,3034.735595703125,4460315,2.7830601415513634
2025-11-13,TCS.NS,3034.735507748666,3034.8322664831685,3005.859058134587,3009.4443359375,1740435,-0.833392530190602
2025-11-14,TCS.NS,2994.2312415737683,3016.6153949995773,2981.924901585002,3009.7353515625,2210794,0.009670078343848587
2025-11-17,TCS.NS,3009.7352518307202,3026.6928715689805,2990.93661372188,3006.052978515625,2232853,-0.12234873225525078
2025-11-18,TCS.NS,3005.8592500198897,3008.7662705711664,2982.6030856096777,2991.421142578125,2548350,-0.48674577733907043
